ablation,sample_size,replicate,seed,full_tv_error,ablated_tv_error,full_better,invalid_category,full_invalid_mass,ablated_invalid_mass,full_invalid_top1,ablated_invalid_top1
A2_remove_industry_prior,3,80,31809,0.0657264957264958,0.19863247863247863,True,,,,,
A4_remove_hierarchical_pooling,3,80,31809,0.0657264957264958,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,81,31810,0.07307692307692311,0.15589743589743593,True,,,,,
A4_remove_hierarchical_pooling,3,81,31810,0.07307692307692311,0.35,True,,,,,
A2_remove_industry_prior,3,82,31811,0.22834757834757838,0.2807692307692308,True,,,,,
A4_remove_hierarchical_pooling,3,82,31811,0.22834757834757838,0.83,True,,,,,
A2_remove_industry_prior,3,83,31812,0.252991452991453,0.38333333333333336,True,,,,,
A4_remove_hierarchical_pooling,3,83,31812,0.252991452991453,0.73,True,,,,,
A2_remove_industry_prior,3,84,31813,0.1003703703703704,0.13880341880341884,True,,,,,
A4_remove_hierarchical_pooling,3,84,31813,0.1003703703703704,0.35,True,,,,,
A2_remove_industry_prior,3,85,31814,0.04173789173789176,0.16111111111111115,True,,,,,
A4_remove_hierarchical_pooling,3,85,31814,0.04173789173789176,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,86,31815,0.13433048433048436,0.27222222222222225,True,,,,,
A4_remove_hierarchical_pooling,3,86,31815,0.13433048433048436,0.49666666666666665,True,,,,,
A2_remove_industry_prior,3,87,31816,0.10037037037037039,0.28076923076923077,True,,,,,
A4_remove_hierarchical_pooling,3,87,31816,0.10037037037037039,0.39666666666666667,True,,,,,
A2_remove_industry_prior,3,88,31817,0.05455840455840458,0.220940170940171,True,,,,,
A4_remove_hierarchical_pooling,3,88,31817,0.05455840455840458,0.2799999999999999,True,,,,,
A2_remove_industry_prior,3,89,31818,0.07450142450142452,0.21743589743589747,True,,,,,
A4_remove_hierarchical_pooling,3,89,31818,0.07450142450142452,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,90,31819,0.1443019943019943,0.23119658119658126,True,,,,,
A4_remove_hierarchical_pooling,3,90,31819,0.1443019943019943,0.31666666666666665,True,,,,,
A2_remove_industry_prior,3,91,31820,0.04908831908831912,0.1473504273504274,True,,,,,
A4_remove_hierarchical_pooling,3,91,31820,0.04908831908831912,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,92,31821,0.09321937321937326,0.12863247863247862,True,,,,,
A4_remove_hierarchical_pooling,3,92,31821,0.09321937321937326,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,93,31822,0.06737891737891737,0.25846153846153846,True,,,,,
A4_remove_hierarchical_pooling,3,93,31822,0.06737891737891737,0.35,True,,,,,
A2_remove_industry_prior,3,94,31823,0.12022792022792017,0.08752136752136755,False,,,,,
A4_remove_hierarchical_pooling,3,94,31823,0.12022792022792017,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,95,31824,0.08319088319088314,0.08752136752136755,True,,,,,
A4_remove_hierarchical_pooling,3,95,31824,0.08319088319088314,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,96,31825,0.0747008547008547,0.15589743589743593,True,,,,,
A4_remove_hierarchical_pooling,3,96,31825,0.0747008547008547,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,97,31826,0.08609686609686615,0.14905982905982906,True,,,,,
A4_remove_hierarchical_pooling,3,97,31826,0.08609686609686615,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,98,31827,0.09344729344729345,0.27222222222222225,True,,,,,
A4_remove_hierarchical_pooling,3,98,31827,0.09344729344729345,0.39666666666666667,True,,,,,
A2_remove_industry_prior,3,99,31828,0.13883190883190888,0.25512820512820517,True,,,,,
A4_remove_hierarchical_pooling,3,99,31828,0.13883190883190888,0.39666666666666667,True,,,,,
A2_remove_industry_prior,3,100,31829,0.14880341880341885,0.2551282051282051,True,,,,,
A4_remove_hierarchical_pooling,3,100,31829,0.14880341880341885,0.39666666666666667,True,,,,,
A2_remove_industry_prior,3,101,31830,0.06353276353276352,0.16965811965811964,True,,,,,
A4_remove_hierarchical_pooling,3,101,31830,0.06353276353276352,0.35,True,,,,,
A2_remove_industry_prior,3,102,31831,0.07712250712250715,0.21410256410256417,True,,,,,
A4_remove_hierarchical_pooling,3,102,31831,0.07712250712250715,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,103,31832,0.14025641025641028,0.22948717948717956,True,,,,,
A4_remove_hierarchical_pooling,3,103,31832,0.14025641025641028,0.39666666666666667,True,,,,,
A2_remove_industry_prior,3,104,31833,0.1540455840455841,0.2123931623931624,True,,,,,
A4_remove_hierarchical_pooling,3,104,31833,0.1540455840455841,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,105,31834,0.11723646723646723,0.1457264957264957,True,,,,,
A4_remove_hierarchical_pooling,3,105,31834,0.11723646723646723,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,106,31835,0.20313390313390314,0.31495726495726495,True,,,,,
A4_remove_hierarchical_pooling,3,106,31835,0.20313390313390314,0.55,True,,,,,
A2_remove_industry_prior,3,107,31836,0.18846153846153846,0.21239316239316242,True,,,,,
A4_remove_hierarchical_pooling,3,107,31836,0.18846153846153846,0.31666666666666665,True,,,,,
A2_remove_industry_prior,3,108,31837,0.11908831908831907,0.19529914529914533,True,,,,,
A4_remove_hierarchical_pooling,3,108,31837,0.11908831908831907,0.49666666666666665,True,,,,,
A2_remove_industry_prior,3,109,31838,0.193960113960114,0.35769230769230775,True,,,,,
A4_remove_hierarchical_pooling,3,109,31838,0.193960113960114,0.83,True,,,,,
A2_remove_industry_prior,3,110,31839,0.15712250712250714,0.220940170940171,True,,,,,
A4_remove_hierarchical_pooling,3,110,31839,0.15712250712250714,0.2799999999999999,True,,,,,
A2_remove_industry_prior,3,111,31840,0.21145299145299146,0.36102564102564105,True,,,,,
A4_remove_hierarchical_pooling,3,111,31840,0.21145299145299146,0.72,True,,,,,
A2_remove_industry_prior,3,112,31841,0.1141880341880342,0.16282051282051285,True,,,,,
A4_remove_hierarchical_pooling,3,112,31841,0.1141880341880342,0.2799999999999999,True,,,,,
A2_remove_industry_prior,3,113,31842,0.06737891737891741,0.15427350427350428,True,,,,,
A4_remove_hierarchical_pooling,3,113,31842,0.06737891737891741,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,114,31843,0.10703703703703704,0.2413675213675214,True,,,,,
A4_remove_hierarchical_pooling,3,114,31843,0.10703703703703704,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,115,31844,0.017891737891737862,0.06188034188034189,True,,,,,
A4_remove_hierarchical_pooling,3,115,31844,0.017891737891737862,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,116,31845,0.06002849002849004,0.10632478632478631,True,,,,,
A4_remove_hierarchical_pooling,3,116,31845,0.06002849002849004,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,117,31846,0.15874643874643873,0.30641025641025643,True,,,,,
A4_remove_hierarchical_pooling,3,117,31846,0.15874643874643873,0.3866666666666667,True,,,,,
A2_remove_industry_prior,3,118,31847,0.21595441595441597,0.3268376068376069,True,,,,,
A4_remove_hierarchical_pooling,3,118,31847,0.21595441595441597,0.72,True,,,,,
A2_remove_industry_prior,3,119,31848,0.23974358974358972,0.2978632478632479,True,,,,,
A4_remove_hierarchical_pooling,3,119,31848,0.23974358974358972,0.65,True,,,,,
A2_remove_industry_prior,3,120,31849,0.19538461538461543,0.2465811965811966,True,,,,,
A4_remove_hierarchical_pooling,3,120,31849,0.19538461538461543,0.49666666666666665,True,,,,,
A2_remove_industry_prior,3,121,31850,0.0958689458689459,0.17820512820512818,True,,,,,
A4_remove_hierarchical_pooling,3,121,31850,0.0958689458689459,0.31666666666666665,True,,,,,
A2_remove_industry_prior,3,122,31851,0.11031339031339035,0.22094017094017093,True,,,,,
A4_remove_hierarchical_pooling,3,122,31851,0.11031339031339035,0.3866666666666667,True,,,,,
A2_remove_industry_prior,3,123,31852,0.20982905982905986,0.25512820512820517,True,,,,,
A4_remove_hierarchical_pooling,3,123,31852,0.20982905982905986,0.31666666666666665,True,,,,,
A2_remove_industry_prior,3,124,31853,0.08424501424501425,0.24991452991452992,True,,,,,
A4_remove_hierarchical_pooling,3,124,31853,0.08424501424501425,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,125,31854,0.15165242165242165,0.23803418803418808,True,,,,,
A4_remove_hierarchical_pooling,3,125,31854,0.15165242165242165,0.49666666666666665,True,,,,,
A2_remove_industry_prior,3,126,31855,0.22307692307692312,0.28076923076923077,True,,,,,
A4_remove_hierarchical_pooling,3,126,31855,0.22307692307692312,0.31666666666666665,True,,,,,
A2_remove_industry_prior,3,127,31856,0.1532763532763533,0.2465811965811966,True,,,,,
A4_remove_hierarchical_pooling,3,127,31856,0.1532763532763533,0.31666666666666665,True,,,,,
A2_remove_industry_prior,3,128,31857,0.04068376068376066,0.07897435897435898,True,,,,,
A4_remove_hierarchical_pooling,3,128,31857,0.04068376068376066,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,129,31858,0.07344729344729342,0.11316239316239324,True,,,,,
A4_remove_hierarchical_pooling,3,129,31858,0.07344729344729342,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,130,31859,0.12455840455840458,0.2242735042735043,True,,,,,
A4_remove_hierarchical_pooling,3,130,31859,0.12455840455840458,0.3866666666666667,True,,,,,
A2_remove_industry_prior,3,131,31860,0.1300569800569801,0.22948717948717953,True,,,,,
A4_remove_hierarchical_pooling,3,131,31860,0.1300569800569801,0.31666666666666665,True,,,,,
A2_remove_industry_prior,3,132,31861,0.21387464387464394,0.3405982905982906,True,,,,,
A4_remove_hierarchical_pooling,3,132,31861,0.21387464387464394,0.65,True,,,,,
A2_remove_industry_prior,3,133,31862,0.08304843304843304,0.20384615384615384,True,,,,,
A4_remove_hierarchical_pooling,3,133,31862,0.08304843304843304,0.31666666666666665,True,,,,,
A2_remove_industry_prior,3,134,31863,0.11153846153846154,0.19863247863247865,True,,,,,
A4_remove_hierarchical_pooling,3,134,31863,0.11153846153846154,0.35,True,,,,,
A2_remove_industry_prior,3,135,31864,0.16752136752136756,0.2551282051282051,True,,,,,
A4_remove_hierarchical_pooling,3,135,31864,0.16752136752136756,0.55,True,,,,,
A2_remove_industry_prior,3,136,31865,0.036609686609686574,0.13025641025641027,True,,,,,
A4_remove_hierarchical_pooling,3,136,31865,0.036609686609686574,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,137,31866,0.11458689458689464,0.28076923076923077,True,,,,,
A4_remove_hierarchical_pooling,3,137,31866,0.11458689458689464,0.39666666666666667,True,,,,,
A2_remove_industry_prior,3,138,31867,0.19415954415954417,0.23803418803418808,True,,,,,
A4_remove_hierarchical_pooling,3,138,31867,0.19415954415954417,0.31666666666666665,True,,,,,
A2_remove_industry_prior,3,139,31868,0.06330484330484333,0.1644444444444445,True,,,,,
A4_remove_hierarchical_pooling,3,139,31868,0.06330484330484333,0.35,True,,,,,
A2_remove_industry_prior,3,140,31869,0.055128205128205085,0.07564102564102566,True,,,,,
A4_remove_hierarchical_pooling,3,140,31869,0.055128205128205085,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,141,31870,0.15589743589743593,0.2584615384615385,True,,,,,
A4_remove_hierarchical_pooling,3,141,31870,0.15589743589743593,0.3866666666666667,True,,,,,
A2_remove_industry_prior,3,142,31871,0.07487179487179488,0.10461538461538462,True,,,,,
A4_remove_hierarchical_pooling,3,142,31871,0.07487179487179488,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,143,31872,0.03826210826210825,0.15589743589743593,True,,,,,
A4_remove_hierarchical_pooling,3,143,31872,0.03826210826210825,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,144,31873,0.0970655270655271,0.20555555555555557,True,,,,,
A4_remove_hierarchical_pooling,3,144,31873,0.0970655270655271,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,145,31874,0.048860398860398856,0.1867521367521368,True,,,,,
A4_remove_hierarchical_pooling,3,145,31874,0.048860398860398856,0.2799999999999999,True,,,,,
A2_remove_industry_prior,3,146,31875,0.2100569800569801,0.3576923076923077,True,,,,,
A4_remove_hierarchical_pooling,3,146,31875,0.2100569800569801,0.9,True,,,,,
A2_remove_industry_prior,3,147,31876,0.1284045584045585,0.2926495726495727,True,,,,,
A4_remove_hierarchical_pooling,3,147,31876,0.1284045584045585,0.4866666666666667,True,,,,,
A2_remove_industry_prior,3,148,31877,0.14022792022792022,0.2413675213675214,True,,,,,
A4_remove_hierarchical_pooling,3,148,31877,0.14022792022792022,0.3866666666666667,True,,,,,
A2_remove_industry_prior,3,149,31878,0.06595441595441594,0.24991452991452992,True,,,,,
A4_remove_hierarchical_pooling,3,149,31878,0.06595441595441594,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,150,31879,0.15264957264957268,0.28931623931623934,True,,,,,
A4_remove_hierarchical_pooling,3,150,31879,0.15264957264957268,0.49666666666666665,True,,,,,
A2_remove_industry_prior,3,151,31880,0.1744444444444444,0.2465811965811966,True,,,,,
A4_remove_hierarchical_pooling,3,151,31880,0.1744444444444444,0.39666666666666667,True,,,,,
A2_remove_industry_prior,3,152,31881,0.0749287749287749,0.19863247863247865,True,,,,,
A4_remove_hierarchical_pooling,3,152,31881,0.0749287749287749,0.35,True,,,,,
A2_remove_industry_prior,3,153,31882,0.052051282051282025,0.15589743589743596,True,,,,,
A4_remove_hierarchical_pooling,3,153,31882,0.052051282051282025,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,154,31883,0.08752136752136752,0.15589743589743593,True,,,,,
A4_remove_hierarchical_pooling,3,154,31883,0.08752136752136752,0.35,True,,,,,
A2_remove_industry_prior,3,155,31884,0.02336182336182331,0.11316239316239322,True,,,,,
A4_remove_hierarchical_pooling,3,155,31884,0.02336182336182331,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,156,31885,0.11475783475783474,0.03247863247863249,False,,,,,
A4_remove_hierarchical_pooling,3,156,31885,0.11475783475783474,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,157,31886,0.11746438746438749,0.10128205128205127,False,,,,,
A4_remove_hierarchical_pooling,3,157,31886,0.11746438746438749,0.2799999999999999,True,,,,,
A2_remove_industry_prior,3,158,31887,0.14715099715099716,0.12692307692307694,False,,,,,
A4_remove_hierarchical_pooling,3,158,31887,0.14715099715099716,0.2799999999999999,True,,,,,
A2_remove_industry_prior,3,159,31888,0.1017948717948718,0.2294871794871795,True,,,,,
A4_remove_hierarchical_pooling,3,159,31888,0.1017948717948718,0.35,True,,,,,
A2_remove_industry_prior,3,160,31889,0.10518518518518519,0.24136752136752143,True,,,,,
A4_remove_hierarchical_pooling,3,160,31889,0.10518518518518519,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,161,31890,0.10461538461538462,0.21239316239316242,True,,,,,
A4_remove_hierarchical_pooling,3,161,31890,0.10461538461538462,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,162,31891,0.02378917378917377,0.15589743589743593,True,,,,,
A4_remove_hierarchical_pooling,3,162,31891,0.02378917378917377,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,163,31892,0.19680911680911684,0.18675213675213678,False,,,,,
A4_remove_hierarchical_pooling,3,163,31892,0.19680911680911684,0.49666666666666665,True,,,,,
A2_remove_industry_prior,3,164,31893,0.06344729344729347,0.10461538461538464,True,,,,,
A4_remove_hierarchical_pooling,3,164,31893,0.06344729344729347,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,165,31894,0.04920227920227915,0.18153846153846154,True,,,,,
A4_remove_hierarchical_pooling,3,165,31894,0.04920227920227915,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,166,31895,0.10014245014245016,0.2294871794871795,True,,,,,
A4_remove_hierarchical_pooling,3,166,31895,0.10014245014245016,0.49666666666666665,True,,,,,
A2_remove_industry_prior,3,167,31896,0.19558404558404557,0.23803418803418805,True,,,,,
A4_remove_hierarchical_pooling,3,167,31896,0.19558404558404557,0.49666666666666665,True,,,,,
A2_remove_industry_prior,3,168,31897,0.0604558404558405,0.22427350427350434,True,,,,,
A4_remove_hierarchical_pooling,3,168,31897,0.0604558404558405,0.35,True,,,,,
A2_remove_industry_prior,3,169,31898,0.09871794871794878,0.23282051282051286,True,,,,,
A4_remove_hierarchical_pooling,3,169,31898,0.09871794871794878,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,170,31899,0.1447293447293447,0.22427350427350434,True,,,,,
A4_remove_hierarchical_pooling,3,170,31899,0.1447293447293447,0.3866666666666667,True,,,,,
A2_remove_industry_prior,3,171,31900,0.0785470085470086,0.17820512820512824,True,,,,,
A4_remove_hierarchical_pooling,3,171,31900,0.0785470085470086,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,172,31901,0.12173789173789176,0.23803418803418805,True,,,,,
A4_remove_hierarchical_pooling,3,172,31901,0.12173789173789176,0.39666666666666667,True,,,,,
A2_remove_industry_prior,3,173,31902,0.1113105413105413,0.19863247863247865,True,,,,,
A4_remove_hierarchical_pooling,3,173,31902,0.1113105413105413,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,174,31903,0.040883190883190895,0.13880341880341884,True,,,,,
A4_remove_hierarchical_pooling,3,174,31903,0.040883190883190895,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,175,31904,0.18888888888888894,0.30641025641025643,True,,,,,
A4_remove_hierarchical_pooling,3,175,31904,0.18888888888888894,0.55,True,,,,,
A2_remove_industry_prior,3,176,31905,0.16447293447293448,0.26367521367521374,True,,,,,
A4_remove_hierarchical_pooling,3,176,31905,0.16447293447293448,0.39666666666666667,True,,,,,
A2_remove_industry_prior,3,177,31906,0.20863247863247864,0.25512820512820517,True,,,,,
A4_remove_hierarchical_pooling,3,177,31906,0.20863247863247864,0.39666666666666667,True,,,,,
A2_remove_industry_prior,3,178,31907,0.13290598290598296,0.17820512820512824,True,,,,,
A4_remove_hierarchical_pooling,3,178,31907,0.13290598290598296,0.2799999999999999,True,,,,,
A2_remove_industry_prior,3,179,31908,0.11601139601139604,0.24991452991452995,True,,,,,
A4_remove_hierarchical_pooling,3,179,31908,0.11601139601139604,0.3866666666666667,True,,,,,
A2_remove_industry_prior,3,180,31909,0.12905982905982905,0.33205128205128204,True,,,,,
A4_remove_hierarchical_pooling,3,180,31909,0.12905982905982905,0.55,True,,,,,
A2_remove_industry_prior,3,181,31910,0.09202279202279201,0.20888888888888896,True,,,,,
A4_remove_hierarchical_pooling,3,181,31910,0.09202279202279201,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,182,31911,0.038660968660968686,0.13717948717948722,True,,,,,
A4_remove_hierarchical_pooling,3,182,31911,0.038660968660968686,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,183,31912,0.09054131054131054,0.13717948717948716,True,,,,,
A4_remove_hierarchical_pooling,3,183,31912,0.09054131054131054,0.2799999999999999,True,,,,,
A2_remove_industry_prior,3,184,31913,0.1727920227920228,0.23803418803418808,True,,,,,
A4_remove_hierarchical_pooling,3,184,31913,0.1727920227920228,0.31666666666666665,True,,,,,
A2_remove_industry_prior,3,185,31914,0.13433048433048436,0.23282051282051286,True,,,,,
A4_remove_hierarchical_pooling,3,185,31914,0.13433048433048436,0.4866666666666667,True,,,,,
A2_remove_industry_prior,3,186,31915,0.06202279202279205,0.19529914529914533,True,,,,,
A4_remove_hierarchical_pooling,3,186,31915,0.06202279202279205,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,187,31916,0.07749287749287749,0.044786324786324806,False,,,,,
A4_remove_hierarchical_pooling,3,187,31916,0.07749287749287749,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,188,31917,0.08874643874643875,0.1867521367521368,True,,,,,
A4_remove_hierarchical_pooling,3,188,31917,0.08874643874643875,0.2799999999999999,True,,,,,
A2_remove_industry_prior,3,189,31918,0.2884045584045584,0.3405982905982906,True,,,,,
A4_remove_hierarchical_pooling,3,189,31918,0.2884045584045584,0.73,True,,,,,
A2_remove_industry_prior,3,190,31919,0.07900284900284897,0.28076923076923077,True,,,,,
A4_remove_hierarchical_pooling,3,190,31919,0.07900284900284897,0.39666666666666667,True,,,,,
A2_remove_industry_prior,3,191,31920,0.14410256410256417,0.23803418803418802,True,,,,,
A4_remove_hierarchical_pooling,3,191,31920,0.14410256410256417,0.49666666666666665,True,,,,,
A2_remove_industry_prior,3,192,31921,0.06190883190883188,0.05504273504273511,False,,,,,
A4_remove_hierarchical_pooling,3,192,31921,0.06190883190883188,0.44999999999999996,True,,,,,
A2_remove_industry_prior,3,193,31922,0.13310541310541313,0.35247863247863254,True,,,,,
A4_remove_hierarchical_pooling,3,193,31922,0.13310541310541313,0.3866666666666667,True,,,,,
A2_remove_industry_prior,3,194,31923,0.03091168091168088,0.21572649572649577,True,,,,,
A4_remove_hierarchical_pooling,3,194,31923,0.03091168091168088,0.35,True,,,,,
A2_remove_industry_prior,3,195,31924,0.06529914529914535,0.19863247863247868,True,,,,,
A4_remove_hierarchical_pooling,3,195,31924,0.06529914529914535,0.35,True,,,,,
A2_remove_industry_prior,3,196,31925,0.1475783475783476,0.28931623931623934,True,,,,,
A4_remove_hierarchical_pooling,3,196,31925,0.1475783475783476,0.39666666666666667,True,,,,,
A2_remove_industry_prior,3,197,31926,0.14410256410256414,0.2978632478632479,True,,,,,
A4_remove_hierarchical_pooling,3,197,31926,0.14410256410256414,0.49666666666666665,True,,,,,
A2_remove_industry_prior,3,198,31927,0.10133903133903131,0.22427350427350431,True,,,,,
A4_remove_hierarchical_pooling,3,198,31927,0.10133903133903131,0.26999999999999996,True,,,,,
A2_remove_industry_prior,3,199,31928,0.14757834757834756,0.23119658119658118,True,,,,,
A4_remove_hierarchical_pooling,3,199,31928,0.14757834757834756,0.31666666666666665,True,,,,,
A2_remove_industry_prior,5,0,51729,0.09530864197530867,0.17185185185185187,True,,,,,
A4_remove_hierarchical_pooling,5,0,51729,0.09530864197530867,0.16999999999999998,True,,,,,
A2_remove_industry_prior,5,1,51730,0.1145679012345679,0.18333333333333338,True,,,,,
A4_remove_hierarchical_pooling,5,1,51730,0.1145679012345679,0.27999999999999997,True,,,,,
A2_remove_industry_prior,5,2,51731,0.21851851851851858,0.3611111111111111,True,,,,,
A4_remove_hierarchical_pooling,5,2,51731,0.21851851851851858,0.55,True,,,,,
A2_remove_industry_prior,5,3,51732,0.0874074074074074,0.16111111111111115,True,,,,,
A4_remove_hierarchical_pooling,5,3,51732,0.0874074074074074,0.27999999999999997,True,,,,,
A2_remove_industry_prior,5,4,51733,0.14358024691358023,0.26481481481481484,True,,,,,
A4_remove_hierarchical_pooling,5,4,51733,0.14358024691358023,0.33,True,,,,,
A2_remove_industry_prior,5,5,51734,0.12962962962962965,0.23851851851851855,True,,,,,
A4_remove_hierarchical_pooling,5,5,51734,0.12962962962962965,0.27,True,,,,,
A2_remove_industry_prior,5,6,51735,0.06691358024691363,0.1348148148148148,True,,,,,
A4_remove_hierarchical_pooling,5,6,51735,0.06691358024691363,0.27,True,,,,,
A2_remove_industry_prior,5,7,51736,0.026543209876543225,0.10518518518518519,True,,,,,
A4_remove_hierarchical_pooling,5,7,51736,0.026543209876543225,0.27,True,,,,,
A2_remove_industry_prior,5,8,51737,0.0833333333333334,0.18333333333333335,True,,,,,
A4_remove_hierarchical_pooling,5,8,51737,0.0833333333333334,0.27999999999999997,True,,,,,
A2_remove_industry_prior,5,9,51738,0.14851851851851855,0.25,True,,,,,
A4_remove_hierarchical_pooling,5,9,51738,0.14851851851851855,0.33,True,,,,,
A2_remove_industry_prior,5,10,51739,0.09469135802469136,0.23111111111111113,True,,,,,
A4_remove_hierarchical_pooling,5,10,51739,0.09469135802469136,0.27,True,,,,,
A2_remove_industry_prior,5,11,51740,0.037283950617283984,0.15703703703703703,True,,,,,
A4_remove_hierarchical_pooling,5,11,51740,0.037283950617283984,0.16999999999999998,True,,,,,
A2_remove_industry_prior,5,12,51741,0.12654320987654322,0.05333333333333336,False,,,,,
A4_remove_hierarchical_pooling,5,12,51741,0.12654320987654322,0.44999999999999996,True,,,,,
A2_remove_industry_prior,5,13,51742,0.125925925925926,0.2055555555555556,True,,,,,
A4_remove_hierarchical_pooling,5,13,51742,0.125925925925926,0.33,True,,,,,
A2_remove_industry_prior,5,14,51743,0.1274074074074074,0.2977777777777778,True,,,,,
A4_remove_hierarchical_pooling,5,14,51743,0.1274074074074074,0.32000000000000006,True,,,,,
A2_remove_industry_prior,5,15,51744,0.1169135802469136,0.1685185185185185,True,,,,,
A4_remove_hierarchical_pooling,5,15,51744,0.1169135802469136,0.25,True,,,,,
A2_remove_industry_prior,5,16,51745,0.17901234567901236,0.23851851851851852,True,,,,,
A4_remove_hierarchical_pooling,5,16,51745,0.17901234567901236,0.32000000000000006,True,,,,,
A2_remove_industry_prior,5,17,51746,0.1255555555555556,0.23851851851851855,True,,,,,
A4_remove_hierarchical_pooling,5,17,51746,0.1255555555555556,0.27,True,,,,,
A2_remove_industry_prior,5,18,51747,0.18617283950617286,0.23518518518518522,True,,,,,
A4_remove_hierarchical_pooling,5,18,51747,0.18617283950617286,0.43,True,,,,,
A2_remove_industry_prior,5,19,51748,0.22197530864197534,0.2574074074074074,True,,,,,
A4_remove_hierarchical_pooling,5,19,51748,0.22197530864197534,0.43,True,,,,,
A2_remove_industry_prior,5,20,51749,0.0682716049382716,0.23851851851851855,True,,,,,
A4_remove_hierarchical_pooling,5,20,51749,0.0682716049382716,0.35,True,,,,,
A2_remove_industry_prior,5,21,51750,0.16333333333333333,0.30185185185185187,True,,,,,
A4_remove_hierarchical_pooling,5,21,51750,0.16333333333333333,0.35000000000000003,True,,,,,
A2_remove_industry_prior,5,22,51751,0.07185185185185186,0.23111111111111116,True,,,,,
A4_remove_hierarchical_pooling,5,22,51751,0.07185185185185186,0.16999999999999998,True,,,,,
A2_remove_industry_prior,5,23,51752,0.10308641975308645,0.25000000000000006,True,,,,,
A4_remove_hierarchical_pooling,5,23,51752,0.10308641975308645,0.25,True,,,,,
A2_remove_industry_prior,5,24,51753,0.04481481481481485,0.10925925925925929,True,,,,,
A4_remove_hierarchical_pooling,5,24,51753,0.04481481481481485,0.28,True,,,,,
A2_remove_industry_prior,5,25,51754,0.09259259259259266,0.27222222222222225,True,,,,,
A4_remove_hierarchical_pooling,5,25,51754,0.09259259259259266,0.15000000000000002,True,,,,,
A2_remove_industry_prior,5,26,51755,0.17962962962962967,0.19074074074074077,True,,,,,
A4_remove_hierarchical_pooling,5,26,51755,0.17962962962962967,0.25,True,,,,,
A2_remove_industry_prior,5,27,51756,0.03185185185185183,0.07555555555555556,True,,,,,
A4_remove_hierarchical_pooling,5,27,51756,0.03185185185185183,0.44999999999999996,True,,,,,
A2_remove_industry_prior,5,28,51757,0.08864197530864196,0.19814814814814816,True,,,,,
A4_remove_hierarchical_pooling,5,28,51757,0.08864197530864196,0.27999999999999997,True,,,,,
A2_remove_industry_prior,5,29,51758,0.09074074074074076,0.25,True,,,,,
A4_remove_hierarchical_pooling,5,29,51758,0.09074074074074076,0.25,True,,,,,
A2_remove_industry_prior,5,30,51759,0.18333333333333335,0.18333333333333335,False,,,,,
A4_remove_hierarchical_pooling,5,30,51759,0.18333333333333335,0.25,True,,,,,
A2_remove_industry_prior,5,31,51760,0.1719753086419753,0.22370370370370368,True,,,,,
A4_remove_hierarchical_pooling,5,31,51760,0.1719753086419753,0.5,True,,,,,
A2_remove_industry_prior,5,32,51761,0.11604938271604938,0.12740740740740744,True,,,,,
A4_remove_hierarchical_pooling,5,32,51761,0.11604938271604938,0.44999999999999996,True,,,,,
A2_remove_industry_prior,5,33,51762,0.15617283950617286,0.16111111111111112,True,,,,,
